dataset,cell,window,chemistry,model,parameter_set,parameter_match_grade,parameter_match_level,protocol,c_rate,initial_state_value,time_s,elapsed_fraction,q_fraction,current_A,abs_current_A,dI_dt_A_s,abs_dI_dt_A_s,voltage_exp_V,voltage_sim_V,residual_mV,abs_residual_mV
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,6650.011470135954,0.876136617986728,0.8761339829773211,0.5501731634140015,0.5501731634140015,0.0,0.0,3.578017234802246,3.780017253486701,202.00001868445483,202.00001868445483
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,6660.026754751845,0.8774561281305747,0.8774535002042795,0.5503531098365784,0.5503531098365784,1.796718011302363e-05,1.796718011302363e-05,3.577531337738037,3.779689757537553,202.15841979951588,202.15841979951588
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,6670.042349495667,0.8787756791336646,0.8787732740508895,0.5503531098365784,0.5503531098365784,0.0,0.0,3.576883316040039,3.7793664233698334,202.48310732979436,202.48310732979436
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,6680.057898721043,0.8800952241397157,0.8800930418994481,0.5503531098365784,0.5503531098365784,0.0,0.0,3.576073408126831,3.779043602439464,202.97019431263274,202.97019431263274
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,6690.073183392069,0.8814147342908265,0.88141277488718,0.5503531098365784,0.5503531098365784,0.0,0.0,3.575749397277832,3.7787212528829697,202.97185560513765,202.97185560513765
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,6700.088675289569,0.8827342717439507,0.882732535181536,0.5503531098365784,0.5503531098365784,0.0,0.0,3.574939489364624,3.7783993448123896,203.45985544776556,203.45985544776556
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,6710.104151127041,0.8840538070811718,0.8840525091172595,0.5505330562591553,0.5505330562591553,1.7966837072648268e-05,1.7966837072648268e-05,3.574291467666626,3.7780736734565847,203.78220578995877,203.78220578995877
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,6720.119826201071,0.8853733686677377,0.8853722935491329,0.5501731634140015,0.5501731634140015,-3.593295933561136e-05,3.593295933561136e-05,3.573643445968628,3.7777605890744974,204.11714310586947,204.11714310586947
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,6730.135221643173,0.8866928934128979,0.886691825377483,0.5503531098365784,0.5503531098365784,1.796698129566176e-05,1.796698129566176e-05,3.573157548904419,3.777436315897745,204.27876699332614,204.27876699332614
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,6740.150710904101,0.8880124305186545,0.8880113695664961,0.5501731634140015,0.5501731634140015,-1.7966812992242274e-05,1.7966812992242274e-05,3.572509527206421,3.777120274471218,204.61074726479688,204.61074726479688
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,6750.166163929716,0.8893319628504218,0.8893306932243575,0.5501731634140015,0.5501731634140015,0.0,0.0,3.571699619293213,3.7768009217191776,205.1013024259647,205.1013024259647
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,6760.181639421329,0.8906514981420761,0.8906502355992585,0.5503531098365784,0.5503531098365784,1.796683769308735e-05,1.796683769308735e-05,3.570889711380005,3.776477680757373,205.58796937736813,205.58796937736813
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,6770.196989099373,0.8919710168578381,0.8919699771530881,0.5503531098365784,0.5503531098365784,0.0,0.0,3.5700795650482178,3.7761585594479055,206.0789943996877,206.0789943996877
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,6780.212868126717,0.8932906053151798,0.8932897884602751,0.5503531098365784,0.5503531098365784,0.0,0.0,3.569431781768799,3.775839882134531,206.4081003657323,206.4081003657323
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,6790.2279478870405,0.8946100884693792,0.8946092786974411,0.5501731634140015,0.5501731634140015,-1.7967547626509162e-05,1.7967547626509162e-05,3.568621635437012,3.775525850998924,206.90421556191163,206.90421556191163
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,6800.243566114394,0.8959296425664159,0.8959286241171301,0.5501731634140015,0.5501731634140015,0.0,0.0,3.5679738521575928,3.775208446492519,207.2345943349263,207.2345943349263
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,6810.259136602763,0.8972491903738588,0.8972481790078868,0.5503531098365784,0.5503531098365784,1.796666727930001e-05,1.796666727930001e-05,3.566839694976806,3.7748871392942593,208.04744431745314,208.04744431745314
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,6820.274382071084,0.8985686953600271,0.8985676910771391,0.5501731634140015,0.5501731634140015,-1.7967250343098034e-05,1.7967250343098034e-05,3.566191911697388,3.774574149286448,208.38223758905983,208.38223758905983
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,6830.289974168312,0.8998882460144294,0.8998870330547382,0.5501731634140015,0.5501731634140015,0.0,0.0,3.56538200378418,3.77425783066744,208.87582688326,208.87582688326
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,6840.305325194717,0.9012077649078374,0.9012065590313048,0.5503531098365784,0.5503531098365784,1.7967060974946733e-05,1.7967060974946733e-05,3.5645718574523926,3.773937618973847,209.36576152145437,209.36576152145437
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,6850.320944294241,0.9025273191197823,0.9025261203265978,0.5501731634140015,0.5501731634140015,-1.7966580077456905e-05,1.7966580077456905e-05,3.5636000633239746,3.7736257057563383,210.02564243236367,210.02564243236367
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,6860.336288714181,0.903846837142791,0.9038454296779636,0.5501731634140015,0.5501731634140015,0.0,0.0,3.5627899169921875,3.773310477385628,210.52056039344035,210.52056039344035
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,6870.351758070501,0.9051663716261227,0.9051649712445375,0.5503531098365784,0.5503531098365784,1.79668486992429e-05,1.79668486992429e-05,3.5616559982299805,3.772991337503483,211.33533927350268,211.33533927350268
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,6880.367248724899,0.9064859089154685,0.9064847313750876,0.5503531098365784,0.5503531098365784,0.0,0.0,3.5606842041015625,3.7726762927487534,211.99208864719088,211.99208864719088
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,6890.382715424597,0.9078054430487913,0.9078042725916506,0.5501731634140015,0.5501731634140015,-1.796685346498315e-05,1.796685346498315e-05,3.559712171554565,3.772365886195672,212.65371464110717,212.65371464110717
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,6900.398198515144,0.9091249793416025,0.909123815967714,0.5503531098365784,0.5503531098365784,1.7966824061312644e-05,1.7966824061312644e-05,3.5585782527923584,3.772047892836509,213.46964004415048,213.46964004415048
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,6910.413662272509,0.9104445130872739,0.910443572553991,0.5503531098365784,0.5503531098365784,0.0,0.0,3.557444334030152,3.771733941014058,214.2896069839062,214.2896069839062
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,6920.429175658566,0.9117640533715077,0.9117633356799347,0.5503531098365784,0.5503531098365784,0.0,0.0,3.5564723014831543,3.7714203956685446,214.9480941853903,214.9480941853903
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,6930.444609290849,0.9130835831482104,0.9130830882965731,0.5503531098365784,0.5503531098365784,0.0,0.0,3.5553383827209477,3.771107219612924,215.76883689197635,215.76883689197635
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,6940.460110195796,0.9144031217880624,0.9144028497778572,0.5503531098365784,0.5503531098365784,0.0,0.0,3.5540425777435303,3.770794396150056,216.7518184065256,216.7518184065256
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,6950.475566559735,0.9157226545596525,0.9157226053898889,0.5503531098365784,0.5503531098365784,0.0,0.0,3.553070545196533,3.770481920040023,217.41137484348982,217.41137484348982
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,6960.491051930967,0.9170421911529432,0.9170425805820993,0.5505330562591553,0.5505330562591553,1.796681996998108e-05,1.796681996998108e-05,3.551774501800537,3.770165574047624,218.39107224708698,218.39107224708698
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,6970.506529257149,0.9183617266863013,0.9183623389563651,0.5501731634140015,0.5501731634140015,-3.593366880408116e-05,3.593366880408116e-05,3.55047869682312,3.769861745032058,219.38304820893785,219.38304820893785
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,6980.522009330176,0.9196812625815554,0.91968166617715,0.5501731634140015,0.5501731634140015,0.0,0.0,3.549182653427124,3.769550799611437,220.36814618431276,220.36814618431276
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,6990.53748985934,0.9210007985369053,0.921000993458021,0.5501731634140015,0.5501731634140015,0.0,0.0,3.547886848449707,3.769240032203723,221.35318375401613,221.35318375401613
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,7000.556058835869,0.922320741394084,0.9223209434006342,0.5503531098365784,0.5503531098365784,1.7961289980481857e-05,1.7961289980481857e-05,3.546428918838501,3.76892521198943,222.4962931509289,222.4962931509289
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,7010.568430341391,0.9236398677366879,0.9236400768242894,0.5501731634140015,0.5501731634140015,-1.7972407683601172e-05,1.7972407683601172e-05,3.544970989227295,3.76861882833742,223.6478391101251,223.6478391101251
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,7020.58393619868,0.9249594070290093,0.9249596231998789,0.5503531098365784,0.5503531098365784,1.7966783220035025e-05,1.7966783220035025e-05,3.543513059616089,3.768304733126264,224.79167351017492,224.79167351017492
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,7030.599376963743,0.9262789377454532,0.9262791609995449,0.5501731634140015,0.5501731634140015,-1.7966899989524787e-05,1.7966899989524787e-05,3.5422170162200928,3.767998847246024,225.78183102593118,225.78183102593118
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,7040.61485318216,0.9275984731328637,0.9275987034702022,0.5503531098365784,0.5503531098365784,1.796683638926895e-05,1.796683638926895e-05,3.5402731895446777,3.7676853335436222,227.4121439989445,227.4121439989445
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,7050.630333611076,0.928918009075006,0.9289182464955945,0.5501731634140015,0.5501731634140015,-1.7966828836026393e-05,1.7966828836026393e-05,3.538815259933472,3.767380020009603,228.5647600761309,228.5647600761309
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,7060.645839543555,0.9302375483772335,0.9302377928810902,0.5503531098365784,0.5503531098365784,1.7966783085152387e-05,1.7966783085152387e-05,3.5370333194732666,3.767067069189271,230.03374971600454,230.03374971600454
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,7070.661289531603,0.9315570803088024,0.9315575476529584,0.5503531098365784,0.5503531098365784,0.0,0.0,3.535251379013061,3.766758102915416,231.50672390235493,231.50672390235493
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,7080.676884977172,0.9328766314043473,0.9328773215920392,0.5503531098365784,0.5503531098365784,0.0,0.0,3.5333075523376465,3.7664494702880913,233.14191795044482,233.14191795044482
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,7090.69236120562,0.9341961667930794,0.9341968640640183,0.5501731634140015,0.5501731634140015,-1.7966836371274596e-05,1.7966836371274596e-05,3.5315256118774414,3.766145348845992,234.61973696855054,234.61973696855054
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,7100.708224959901,0.9355157532382005,0.9355162418266761,0.5501731634140015,0.5501731634140015,0.0,0.0,3.529257774353028,3.765837724568645,236.57995021561717,236.57995021561717
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,7110.723199898981,0.9368352225822388,0.9368355025067698,0.5501731634140015,0.5501731634140015,0.0,0.0,3.5273139476776123,3.765530306380761,238.2163587031485,238.2163587031485
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,7120.73866668389,0.938154756726788,0.9381550437345596,0.5503531098365784,0.5503531098365784,1.7966853312123015e-05,1.7966853312123015e-05,3.524883985519409,3.7652188777982105,240.33489227880133,240.33489227880133
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,7130.754315417271,0.939474314842983,0.9394746089341235,0.5501731634140015,0.5501731634140015,-1.7966526918737657e-05,1.7966526918737657e-05,3.522454023361206,3.7649156529426895,242.46162958148344,242.46162958148344
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,7140.769635747172,0.9407938296921378,0.9407939151121374,0.5501731634140015,0.5501731634140015,0.0,0.0,3.519700288772583,3.7646089821185296,244.90869334594657,244.90869334594657
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,7150.785096281503,0.9421133630131755,0.942113239759113,0.5501731634140015,0.5501731634140015,0.0,0.0,3.516784429550171,3.764302484124721,247.51805457455012,247.51805457455012
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,7160.800568926017,0.9434328979297256,0.9434327817589078,0.5503531098365784,0.5503531098365784,1.7966842800520617e-05,1.7966842800520617e-05,3.513868570327759,3.763991981422645,250.123411094886,250.123411094886
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,7170.816044327403,0.9447524332094926,0.9447525398795396,0.5503531098365784,0.5503531098365784,0.0,0.0,3.5104668140411377,3.763685465615256,253.21865157411816,253.21865157411816
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,7180.831537813861,0.9460719708719614,0.9460720846252677,0.5501731634140015,0.5501731634140015,-1.7966805412054867e-05,1.7966805412054867e-05,3.5069029331207275,3.763383467617284,256.48053449655663,256.48053449655663
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,7190.846996102595,0.9473915038971426,0.9473918404909332,0.5505330562591553,0.5505330562591553,3.593373710703345e-05,3.593373710703345e-05,3.5028531551361084,3.7630695242396026,260.21636910349423,260.21636910349423
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,7200.86248925823,0.9487110415160256,0.948711600951076,0.5501731634140015,0.5501731634140015,-3.5933612011038165e-05,3.5933612011038165e-05,3.4988033771514893,3.762771707318605,263.96833016711565,263.96833016711565
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,7210.877947115889,0.9500305744844127,0.9500311410026971,0.5503531098365784,0.5503531098365784,1.7966869326828175e-05,1.7966869326828175e-05,3.494429588317871,3.762462492909404,268.03290459153305,268.03290459153305
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,7220.893562014946,0.9513501281429477,0.9513507017445774,0.5501731634140015,0.5501731634140015,-1.796658761249319e-05,1.796658761249319e-05,3.489407777786255,3.762161357382144,272.7535795958893,272.7535795958893
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,7230.909059386086,0.9526696663172219,0.9526700312440219,0.5501731634140015,0.5501731634140015,0.0,0.0,3.4842240810394287,3.761856698876157,277.6326178367281,277.6326178367281
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,7240.924388222185,0.9539891822870652,0.953989338542547,0.5501731634140015,0.5501731634140015,0.0,0.0,3.4783923625946045,3.761552163734689,283.1598011400844,283.1598011400844
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,7250.93985377402,0.9553087162691574,0.9553086638504723,0.5501731634140015,0.5501731634140015,0.0,0.0,3.4723987579345703,3.761247777090625,288.84901915605485,288.84901915605485
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,7260.955348067491,0.9566282540379498,0.9566279929444994,0.5501731634140015,0.5501731634140015,0.0,0.0,3.465919017791748,3.7609435461460072,295.0245283542592,295.0245283542592
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,7270.970827749545,0.9579477898816932,0.9579475358714923,0.5503531098365784,0.5503531098365784,1.7966830175827486e-05,1.7966830175827486e-05,3.459115505218506,3.7606352576332296,301.5197524147237,301.5197524147237
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,7280.9864063882305,0.9592673387629372,0.9592673075958983,0.5503531098365784,0.5503531098365784,0.0,0.0,3.4516637325286865,3.7603308986048023,308.6671660761158,308.6671660761158
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,7291.001908225502,0.9605868775256227,0.9605868534418488,0.5501731634140015,0.5501731634140015,-1.7966790431534198e-05,1.7966790431534198e-05,3.444374084472656,3.7600310063094335,315.6569218367777,315.6569218367777
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,7301.017257542644,0.9619063961938359,0.9619063791932193,0.5503531098365784,0.5503531098365784,1.7967064041282486e-05,1.7967064041282486e-05,3.436274528503418,3.7597233218921815,323.44879338876353,323.44879338876353
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,7311.032713445435,0.96322592890467,0.9632259189872862,0.5501731634140015,0.5501731634140015,-1.796687283369363e-05,1.796687283369363e-05,3.42817497253418,3.75942371414136,331.2487416071797,331.2487416071797
calce_cs2,33,calce_cs2/33/C0p5,LCO_Graphite,SPMe,Ramadass2004,B,compatible_surrogate,CC,0.5,,7321.0483976422,0.9645454916931531,0.9645454888591634,0.5503531098365784,0.5503531098365784,1.796646330312778e-05,1.796646330312778e-05,3.4192655086517334,3.7591163171444,339.85080849266683,339.85080849266683
